order_id,customer_id,order_date,city,courier_partner,promised_date,delivery_date,order_status
O1021,C382,10/8/2025 0:00,Pune,FastEx,10/11/2025 0:00,10/12/2025 0:00,Delivered
O1022,C236,11/10/2025 0:00,Pune,FastEx,11/12/2025 0:00,11/13/2025 0:00,Delivered
O1023,C340,10/6/2025 0:00,Mumbai,QuickShip,10/10/2025 0:00,10/11/2025 0:00,Delivered
O1024,C228,12/8/2025 0:00,Nagpur,QuickShip,12/10/2025 0:00,12/11/2025 0:00,Delivered
O1025,C9,11/13/2025 0:00,Mumbai,FastEx,11/17/2025 0:00,11/19/2025 0:00,Delivered
O1026,C166,12/3/2025 0:00,Pune,FastEx,12/5/2025 0:00,12/6/2025 0:00,Delivered
O1027,C319,10/29/2025 0:00,Pune,FastEx,10/31/2025 0:00,10/31/2025 0:00,Delivered
O1028,C214,10/28/2025 0:00,Nagpur,FastEx,10/31/2025 0:00,11/1/2025 0:00,Cancelled
O1029,C117,10/11/2025 0:00,Mumbai,ShipNow,10/13/2025 0:00,10/14/2025 0:00,Delivered
O1030,C386,12/4/2025 0:00,Indore,ShipNow,12/6/2025 0:00,12/8/2025 0:00,Delivered
O1031,C344,10/19/2025 0:00,Indore,FastEx,10/23/2025 0:00,10/23/2025 0:00,Delivered
O1032,C72,10/9/2025 0:00,Pune,QuickShip,10/11/2025 0:00,10/13/2025 0:00,Delivered
O1033,C395,10/27/2025 0:00,Nagpur,ShipNow,10/30/2025 0:00,10/31/2025 0:00,Delivered
O1034,C64,11/3/2025 0:00,Mumbai,FastEx,11/7/2025 0:00,11/8/2025 0:00,Delivered
O1035,C205,11/13/2025 0:00,Mumbai,ShipNow,11/16/2025 0:00,11/18/2025 0:00,Delivered
O1036,C209,12/7/2025 0:00,Pune,ShipNow,12/10/2025 0:00,12/12/2025 0:00,Delivered
O1037,C72,12/21/2025 0:00,Pune,FastEx,12/24/2025 0:00,12/26/2025 0:00,Delivered
O1038,C277,10/15/2025 0:00,Mumbai,FastEx,10/18/2025 0:00,10/20/2025 0:00,Delivered
O1039,C274,11/20/2025 0:00,Mumbai,ShipNow,11/24/2025 0:00,11/26/2025 0:00,Delivered
O1040,C320,10/13/2025 0:00,Pune,QuickShip,10/15/2025 0:00,10/18/2025 0:00,Delivered
O1041,C338,12/22/2025 0:00,Mumbai,FastEx,12/25/2025 0:00,12/26/2025 0:00,Delivered
O1042,C366,11/18/2025 0:00,Indore,FastEx,11/22/2025 0:00,11/25/2025 0:00,Cancelled
O1043,C95,12/9/2025 0:00,Pune,QuickShip,12/12/2025 0:00,12/15/2025 0:00,Delivered
O1044,C166,11/25/2025 0:00,Mumbai,QuickShip,11/27/2025 0:00,11/30/2025 0:00,Delivered
O1045,C32,12/15/2025 0:00,Pune,QuickShip,12/19/2025 0:00,12/20/2025 0:00,Delivered
O1046,C11,11/20/2025 0:00,Nagpur,ShipNow,11/24/2025 0:00,11/26/2025 0:00,Delivered
O1047,C301,11/6/2025 0:00,Pune,FastEx,11/8/2025 0:00,11/9/2025 0:00,Delivered
O1048,C217,10/17/2025 0:00,Pune,QuickShip,10/21/2025 0:00,10/24/2025 0:00,Delivered
O1049,C289,11/27/2025 0:00,Nagpur,QuickShip,11/29/2025 0:00,12/2/2025 0:00,Delivered
O1050,C102,12/26/2025 0:00,Indore,QuickShip,12/30/2025 0:00,1/4/2026 0:00,RTO
O1051,C392,12/29/2025 0:00,Mumbai,FastEx,1/2/2026 0:00,1/4/2026 0:00,Delivered
O1052,C267,10/29/2025 0:00,Nagpur,ShipNow,10/31/2025 0:00,11/3/2025 0:00,Delivered
O1053,C214,11/2/2025 0:00,Pune,ShipNow,11/4/2025 0:00,11/4/2025 0:00,Delivered
O1054,C179,11/29/2025 0:00,Mumbai,QuickShip,12/3/2025 0:00,12/7/2025 0:00,RTO
O1055,C88,12/28/2025 0:00,Nagpur,QuickShip,1/1/2026 0:00,1/4/2026 0:00,Delivered
O1056,C41,11/24/2025 0:00,Mumbai,FastEx,11/26/2025 0:00,11/28/2025 0:00,Delivered
O1057,C76,10/10/2025 0:00,Mumbai,QuickShip,10/12/2025 0:00,10/16/2025 0:00,RTO
O1058,C377,11/16/2025 0:00,Nagpur,QuickShip,11/20/2025 0:00,11/23/2025 0:00,Delivered
O1059,C46,10/23/2025 0:00,Mumbai,QuickShip,10/27/2025 0:00,10/28/2025 0:00,Delivered
O1060,C160,12/24/2025 0:00,Indore,ShipNow,12/28/2025 0:00,12/30/2025 0:00,Delivered
O1061,C80,10/21/2025 0:00,Nagpur,QuickShip,10/23/2025 0:00,10/26/2025 0:00,Delivered
O1062,C310,10/13/2025 0:00,Indore,FastEx,10/17/2025 0:00,10/18/2025 0:00,Delivered
O1063,C86,11/2/2025 0:00,Pune,ShipNow,11/5/2025 0:00,11/5/2025 0:00,Delivered
O1064,C92,10/24/2025 0:00,Mumbai,FastEx,10/26/2025 0:00,10/27/2025 0:00,Delivered
O1065,C148,10/11/2025 0:00,Pune,FastEx,10/15/2025 0:00,10/15/2025 0:00,Delivered
O1066,C161,10/17/2025 0:00,Pune,FastEx,10/19/2025 0:00,10/21/2025 0:00,Delivered
O1067,C202,12/7/2025 0:00,Mumbai,QuickShip,12/10/2025 0:00,12/12/2025 0:00,Delivered
O1068,C242,11/16/2025 0:00,Nagpur,ShipNow,11/18/2025 0:00,11/18/2025 0:00,Delivered
O1069,C353,10/25/2025 0:00,Mumbai,QuickShip,10/29/2025 0:00,11/1/2025 0:00,Delivered
O1070,C2,12/12/2025 0:00,Pune,ShipNow,12/15/2025 0:00,12/17/2025 0:00,Delivered
O1071,C225,10/21/2025 0:00,Pune,QuickShip,10/24/2025 0:00,10/27/2025 0:00,Delivered
O1072,C289,12/23/2025 0:00,Nagpur,FastEx,12/27/2025 0:00,12/28/2025 0:00,Delivered
O1073,C233,12/22/2025 0:00,Mumbai,ShipNow,12/26/2025 0:00,12/27/2025 0:00,Delivered
O1074,C77,12/22/2025 0:00,Pune,FastEx,12/26/2025 0:00,12/26/2025 0:00,Delivered
O1075,C116,10/12/2025 0:00,Indore,FastEx,10/14/2025 0:00,10/15/2025 0:00,Cancelled
O1076,C154,11/6/2025 0:00,Pune,QuickShip,11/8/2025 0:00,11/9/2025 0:00,Delivered
O1077,C103,11/11/2025 0:00,Pune,FastEx,11/13/2025 0:00,11/13/2025 0:00,Delivered
O1078,C194,10/17/2025 0:00,Nagpur,FastEx,10/21/2025 0:00,10/23/2025 0:00,Delivered
O1079,C166,11/17/2025 0:00,Indore,QuickShip,11/21/2025 0:00,11/23/2025 0:00,Delivered
O1080,C359,10/28/2025 0:00,Pune,QuickShip,10/30/2025 0:00,10/31/2025 0:00,Cancelled
O1081,C90,11/10/2025 0:00,Pune,QuickShip,11/13/2025 0:00,11/17/2025 0:00,RTO
O1082,C174,11/16/2025 0:00,Indore,ShipNow,11/18/2025 0:00,11/20/2025 0:00,Delivered
O1083,C122,10/18/2025 0:00,Mumbai,QuickShip,10/21/2025 0:00,10/22/2025 0:00,Delivered
O1084,C143,12/17/2025 0:00,Mumbai,ShipNow,12/21/2025 0:00,12/22/2025 0:00,Delivered
O1085,C106,12/10/2025 0:00,Pune,FastEx,12/14/2025 0:00,12/14/2025 0:00,Delivered
O1086,C375,10/13/2025 0:00,Pune,QuickShip,10/15/2025 0:00,10/16/2025 0:00,Cancelled
O1087,C305,12/21/2025 0:00,Mumbai,ShipNow,12/23/2025 0:00,12/24/2025 0:00,Delivered
O1088,C360,10/13/2025 0:00,Nagpur,QuickShip,10/17/2025 0:00,10/20/2025 0:00,Delivered
O1089,C317,10/31/2025 0:00,Indore,QuickShip,11/2/2025 0:00,11/3/2025 0:00,Cancelled
O1090,C123,10/2/2025 0:00,Indore,FastEx,10/6/2025 0:00,10/9/2025 0:00,Delivered
O1091,C390,10/16/2025 0:00,Nagpur,FastEx,10/20/2025 0:00,10/22/2025 0:00,Delivered
O1092,C9,10/9/2025 0:00,Nagpur,QuickShip,10/12/2025 0:00,10/14/2025 0:00,Delivered
O1093,C262,12/12/2025 0:00,Nagpur,FastEx,12/14/2025 0:00,12/14/2025 0:00,Delivered
O1094,C73,11/7/2025 0:00,Nagpur,ShipNow,11/11/2025 0:00,11/11/2025 0:00,Delivered
O1095,C359,12/14/2025 0:00,Nagpur,FastEx,12/16/2025 0:00,12/18/2025 0:00,Delivered
O1096,C223,11/23/2025 0:00,Nagpur,ShipNow,11/26/2025 0:00,11/28/2025 0:00,Delivered
O1097,C41,11/25/2025 0:00,Indore,ShipNow,11/28/2025 0:00,11/29/2025 0:00,Delivered
O1098,C370,12/25/2025 0:00,Nagpur,FastEx,12/27/2025 0:00,12/29/2025 0:00,Delivered
O1099,C204,12/26/2025 0:00,Mumbai,FastEx,12/28/2025 0:00,12/29/2025 0:00,Delivered
O1100,C264,11/14/2025 0:00,Nagpur,ShipNow,11/18/2025 0:00,11/19/2025 0:00,Delivered
O1101,C328,11/3/2025 0:00,Nagpur,ShipNow,11/6/2025 0:00,11/7/2025 0:00,Delivered
O1102,C178,10/9/2025 0:00,Indore,QuickShip,10/12/2025 0:00,10/17/2025 0:00,RTO
O1103,C348,12/27/2025 0:00,Indore,FastEx,12/30/2025 0:00,12/31/2025 0:00,Delivered
O1104,C318,10/8/2025 0:00,Nagpur,QuickShip,10/10/2025 0:00,10/13/2025 0:00,Delivered
O1105,C84,10/7/2025 0:00,Indore,QuickShip,10/11/2025 0:00,10/13/2025 0:00,Delivered
O1106,C318,11/5/2025 0:00,Pune,FastEx,11/7/2025 0:00,11/8/2025 0:00,Delivered
O1107,C111,10/18/2025 0:00,Indore,QuickShip,10/20/2025 0:00,10/25/2025 0:00,RTO
O1108,C251,10/3/2025 0:00,Indore,FastEx,10/5/2025 0:00,10/8/2025 0:00,Cancelled
O1109,C383,10/28/2025 0:00,Indore,FastEx,11/1/2025 0:00,11/1/2025 0:00,Delivered
O1110,C7,12/9/2025 0:00,Indore,FastEx,12/11/2025 0:00,12/12/2025 0:00,Delivered
O1111,C84,11/13/2025 0:00,Mumbai,FastEx,11/16/2025 0:00,11/16/2025 0:00,Delivered
O1112,C208,10/21/2025 0:00,Mumbai,FastEx,10/24/2025 0:00,10/25/2025 0:00,Delivered
O1113,C388,10/28/2025 0:00,Mumbai,QuickShip,10/31/2025 0:00,11/4/2025 0:00,RTO
O1114,C390,11/23/2025 0:00,Nagpur,FastEx,11/27/2025 0:00,11/27/2025 0:00,Delivered
O1115,C314,11/23/2025 0:00,Nagpur,FastEx,11/25/2025 0:00,11/25/2025 0:00,Delivered
O1116,C22,12/4/2025 0:00,Pune,FastEx,12/8/2025 0:00,12/8/2025 0:00,Delivered
O1117,C383,10/21/2025 0:00,Mumbai,ShipNow,10/23/2025 0:00,10/24/2025 0:00,Delivered
O1118,C3,10/13/2025 0:00,Nagpur,QuickShip,10/16/2025 0:00,10/19/2025 0:00,Delivered
O1119,C127,11/26/2025 0:00,Indore,QuickShip,11/28/2025 0:00,11/29/2025 0:00,Delivered
O1120,C297,11/18/2025 0:00,Indore,QuickShip,11/20/2025 0:00,11/23/2025 0:00,Delivered
O1121,C188,11/23/2025 0:00,Mumbai,ShipNow,11/25/2025 0:00,11/26/2025 0:00,Cancelled
O1122,C362,10/10/2025 0:00,Pune,FastEx,10/14/2025 0:00,10/14/2025 0:00,Cancelled
O1123,C14,11/22/2025 0:00,Pune,QuickShip,11/24/2025 0:00,11/26/2025 0:00,Delivered
O1124,C12,11/13/2025 0:00,Indore,QuickShip,11/15/2025 0:00,11/17/2025 0:00,Delivered
O1125,C87,11/16/2025 0:00,Pune,QuickShip,11/18/2025 0:00,11/21/2025 0:00,Delivered
O1126,C12,11/22/2025 0:00,Mumbai,FastEx,11/26/2025 0:00,11/27/2025 0:00,Delivered
O1127,C397,12/13/2025 0:00,Indore,QuickShip,12/17/2025 0:00,12/22/2025 0:00,RTO
O1128,C25,11/15/2025 0:00,Nagpur,FastEx,11/19/2025 0:00,11/19/2025 0:00,Cancelled
O1129,C301,10/13/2025 0:00,Nagpur,QuickShip,10/15/2025 0:00,10/18/2025 0:00,Delivered
O1130,C243,11/6/2025 0:00,Pune,QuickShip,11/9/2025 0:00,11/13/2025 0:00,RTO
O1131,C122,10/24/2025 0:00,Indore,FastEx,10/27/2025 0:00,10/29/2025 0:00,Delivered
O1132,C147,10/2/2025 0:00,Indore,ShipNow,10/5/2025 0:00,10/5/2025 0:00,Delivered
O1133,C55,12/25/2025 0:00,Nagpur,FastEx,12/27/2025 0:00,12/30/2025 0:00,Cancelled
O1134,C238,12/20/2025 0:00,Indore,ShipNow,12/23/2025 0:00,12/25/2025 0:00,Delivered
O1135,C356,10/14/2025 0:00,Indore,QuickShip,10/17/2025 0:00,10/20/2025 0:00,Delivered
O1136,C173,10/10/2025 0:00,Indore,FastEx,10/13/2025 0:00,10/15/2025 0:00,Delivered
O1137,C392,11/4/2025 0:00,Pune,FastEx,11/6/2025 0:00,11/7/2025 0:00,Delivered
O1138,C221,10/25/2025 0:00,Indore,ShipNow,10/28/2025 0:00,10/30/2025 0:00,Cancelled
O1139,C119,10/3/2025 0:00,Mumbai,FastEx,10/6/2025 0:00,10/7/2025 0:00,Delivered
O1140,C309,10/17/2025 0:00,Pune,FastEx,10/19/2025 0:00,10/21/2025 0:00,Delivered
O1141,C183,10/12/2025 0:00,Indore,FastEx,10/16/2025 0:00,10/18/2025 0:00,Delivered
O1142,C288,11/23/2025 0:00,Indore,QuickShip,11/26/2025 0:00,11/29/2025 0:00,Delivered
O1143,C307,10/24/2025 0:00,Mumbai,QuickShip,10/28/2025 0:00,10/31/2025 0:00,Delivered
O1144,C300,10/29/2025 0:00,Pune,FastEx,11/1/2025 0:00,11/3/2025 0:00,Delivered
O1145,C82,11/12/2025 0:00,Nagpur,FastEx,11/14/2025 0:00,11/15/2025 0:00,Delivered
O1146,C211,10/25/2025 0:00,Nagpur,FastEx,10/29/2025 0:00,10/29/2025 0:00,Delivered
O1147,C150,11/29/2025 0:00,Pune,FastEx,12/3/2025 0:00,12/3/2025 0:00,Delivered
O1148,C37,12/29/2025 0:00,Indore,QuickShip,1/2/2026 0:00,1/6/2026 0:00,RTO
O1149,C352,12/4/2025 0:00,Indore,QuickShip,12/8/2025 0:00,12/13/2025 0:00,RTO
O1150,C312,12/23/2025 0:00,Nagpur,FastEx,12/26/2025 0:00,12/26/2025 0:00,Delivered
O1151,C361,10/28/2025 0:00,Nagpur,FastEx,10/31/2025 0:00,11/2/2025 0:00,Delivered
O1152,C59,10/16/2025 0:00,Nagpur,FastEx,10/20/2025 0:00,10/23/2025 0:00,Delivered
O1153,C131,11/16/2025 0:00,Mumbai,ShipNow,11/19/2025 0:00,11/20/2025 0:00,Delivered
O1154,C202,12/20/2025 0:00,Nagpur,ShipNow,12/24/2025 0:00,12/25/2025 0:00,Delivered
O1155,C243,11/27/2025 0:00,Mumbai,ShipNow,12/1/2025 0:00,12/1/2025 0:00,Delivered
O1156,C35,12/15/2025 0:00,Pune,FastEx,12/17/2025 0:00,12/19/2025 0:00,Delivered
O1157,C93,10/27/2025 0:00,Indore,FastEx,10/31/2025 0:00,11/2/2025 0:00,Delivered
O1158,C207,11/22/2025 0:00,Nagpur,FastEx,11/25/2025 0:00,11/27/2025 0:00,Delivered
O1159,C353,11/11/2025 0:00,Indore,FastEx,11/15/2025 0:00,11/15/2025 0:00,Delivered
O1160,C391,11/28/2025 0:00,Indore,QuickShip,11/30/2025 0:00,12/2/2025 0:00,Delivered
O1161,C332,11/16/2025 0:00,Nagpur,ShipNow,11/19/2025 0:00,11/21/2025 0:00,Delivered
O1162,C305,11/3/2025 0:00,Nagpur,ShipNow,11/5/2025 0:00,11/7/2025 0:00,Delivered
O1163,C350,11/6/2025 0:00,Pune,ShipNow,11/8/2025 0:00,11/10/2025 0:00,Cancelled
O1164,C213,10/6/2025 0:00,Mumbai,FastEx,10/10/2025 0:00,10/10/2025 0:00,Delivered
O1165,C159,10/7/2025 0:00,Mumbai,QuickShip,10/9/2025 0:00,10/13/2025 0:00,RTO
O1166,C24,10/25/2025 0:00,Indore,FastEx,10/27/2025 0:00,10/28/2025 0:00,Delivered
O1167,C293,11/2/2025 0:00,Nagpur,FastEx,11/5/2025 0:00,11/7/2025 0:00,Delivered
O1168,C4,11/24/2025 0:00,Pune,QuickShip,11/26/2025 0:00,11/27/2025 0:00,Delivered
O1169,C220,11/27/2025 0:00,Pune,FastEx,12/1/2025 0:00,12/3/2025 0:00,Cancelled
O1170,C364,10/7/2025 0:00,Pune,QuickShip,10/11/2025 0:00,10/12/2025 0:00,Delivered
O1171,C382,11/26/2025 0:00,Pune,FastEx,11/30/2025 0:00,11/30/2025 0:00,Delivered
O1172,C20,10/12/2025 0:00,Pune,QuickShip,10/14/2025 0:00,10/17/2025 0:00,Cancelled
O1173,C152,10/16/2025 0:00,Mumbai,ShipNow,10/19/2025 0:00,10/20/2025 0:00,Delivered
O1174,C50,12/19/2025 0:00,Mumbai,FastEx,12/23/2025 0:00,12/25/2025 0:00,Delivered
O1175,C177,11/12/2025 0:00,Mumbai,ShipNow,11/14/2025 0:00,11/14/2025 0:00,Delivered
O1176,C96,12/16/2025 0:00,Nagpur,FastEx,12/20/2025 0:00,12/20/2025 0:00,Delivered
O1177,C105,10/7/2025 0:00,Indore,QuickShip,10/11/2025 0:00,10/14/2025 0:00,Delivered
O1178,C250,11/20/2025 0:00,Pune,QuickShip,11/23/2025 0:00,11/25/2025 0:00,Delivered
O1179,C117,12/12/2025 0:00,Nagpur,QuickShip,12/16/2025 0:00,12/19/2025 0:00,Delivered
O1180,C354,11/1/2025 0:00,Pune,ShipNow,11/4/2025 0:00,11/4/2025 0:00,Delivered
O1181,C228,12/14/2025 0:00,Mumbai,FastEx,12/16/2025 0:00,12/17/2025 0:00,Cancelled
O1182,C66,10/8/2025 0:00,Nagpur,QuickShip,10/12/2025 0:00,10/17/2025 0:00,RTO
O1183,C335,12/26/2025 0:00,Mumbai,QuickShip,12/28/2025 0:00,12/30/2025 0:00,Delivered
O1184,C262,12/28/2025 0:00,Pune,ShipNow,12/30/2025 0:00,12/30/2025 0:00,Delivered
O1185,C295,12/11/2025 0:00,Pune,FastEx,12/13/2025 0:00,12/14/2025 0:00,Delivered
O1186,C243,11/14/2025 0:00,Indore,ShipNow,11/18/2025 0:00,11/21/2025 0:00,Delivered
O1187,C371,12/25/2025 0:00,Pune,QuickShip,12/28/2025 0:00,12/31/2025 0:00,Delivered
O1188,C186,11/28/2025 0:00,Mumbai,FastEx,12/2/2025 0:00,12/4/2025 0:00,Delivered
O1189,C246,10/4/2025 0:00,Pune,QuickShip,10/6/2025 0:00,10/8/2025 0:00,Delivered
O1190,C125,12/6/2025 0:00,Indore,FastEx,12/9/2025 0:00,12/11/2025 0:00,Delivered
O1191,C268,10/29/2025 0:00,Indore,QuickShip,10/31/2025 0:00,11/3/2025 0:00,Delivered
O1192,C131,10/29/2025 0:00,Mumbai,ShipNow,11/1/2025 0:00,11/3/2025 0:00,Delivered
O1193,C237,10/28/2025 0:00,Nagpur,QuickShip,11/1/2025 0:00,11/5/2025 0:00,RTO
O1194,C18,12/16/2025 0:00,Pune,QuickShip,12/19/2025 0:00,12/22/2025 0:00,Delivered
O1195,C40,12/18/2025 0:00,Indore,QuickShip,12/22/2025 0:00,12/26/2025 0:00,RTO
O1196,C21,12/26/2025 0:00,Pune,FastEx,12/28/2025 0:00,12/30/2025 0:00,Delivered
O1197,C399,11/13/2025 0:00,Pune,FastEx,11/16/2025 0:00,11/18/2025 0:00,Delivered
O1198,C225,12/29/2025 0:00,Nagpur,QuickShip,12/31/2025 0:00,1/2/2026 0:00,Delivered
O1199,C355,10/4/2025 0:00,Indore,FastEx,10/7/2025 0:00,10/10/2025 0:00,Cancelled
O1200,C282,12/29/2025 0:00,Pune,FastEx,1/2/2026 0:00,1/2/2026 0:00,Delivered
O1201,C8,10/9/2025 0:00,Indore,QuickShip,10/12/2025 0:00,10/15/2025 0:00,Delivered
O1202,C100,10/5/2025 0:00,Mumbai,FastEx,10/8/2025 0:00,10/9/2025 0:00,Delivered
O1203,C240,11/25/2025 0:00,Mumbai,FastEx,11/29/2025 0:00,12/1/2025 0:00,Delivered
O1204,C87,12/23/2025 0:00,Pune,QuickShip,12/27/2025 0:00,12/30/2025 0:00,Delivered
O1205,C298,11/19/2025 0:00,Indore,FastEx,11/23/2025 0:00,11/26/2025 0:00,Cancelled
O1206,C14,12/14/2025 0:00,Pune,ShipNow,12/17/2025 0:00,12/18/2025 0:00,Delivered
O1207,C334,10/15/2025 0:00,Indore,ShipNow,10/17/2025 0:00,10/20/2025 0:00,Delivered
O1208,C2,11/1/2025 0:00,Indore,QuickShip,11/4/2025 0:00,11/9/2025 0:00,RTO
O1209,C375,10/28/2025 0:00,Nagpur,FastEx,10/31/2025 0:00,11/1/2025 0:00,Delivered
O1210,C293,10/22/2025 0:00,Nagpur,ShipNow,10/24/2025 0:00,10/25/2025 0:00,Delivered
O1211,C325,10/17/2025 0:00,Nagpur,ShipNow,10/21/2025 0:00,10/21/2025 0:00,Delivered
O1212,C41,11/28/2025 0:00,Pune,ShipNow,12/1/2025 0:00,12/1/2025 0:00,Cancelled
O1213,C318,12/29/2025 0:00,Nagpur,FastEx,12/31/2025 0:00,1/3/2026 0:00,Delivered
O1214,C316,12/10/2025 0:00,Nagpur,QuickShip,12/14/2025 0:00,12/17/2025 0:00,Delivered
O1215,C381,11/26/2025 0:00,Mumbai,ShipNow,11/30/2025 0:00,12/2/2025 0:00,Delivered
O1216,C111,10/26/2025 0:00,Indore,QuickShip,10/29/2025 0:00,10/31/2025 0:00,Delivered
O1217,C14,10/25/2025 0:00,Indore,QuickShip,10/29/2025 0:00,11/1/2025 0:00,Delivered
O1218,C231,10/10/2025 0:00,Nagpur,QuickShip,10/14/2025 0:00,10/18/2025 0:00,RTO
O1219,C84,11/14/2025 0:00,Indore,QuickShip,11/16/2025 0:00,11/18/2025 0:00,Delivered
O1220,C130,12/22/2025 0:00,Mumbai,FastEx,12/24/2025 0:00,12/26/2025 0:00,Delivered
O1221,C231,10/11/2025 0:00,Mumbai,QuickShip,10/15/2025 0:00,10/18/2025 0:00,Delivered
O1222,C326,12/16/2025 0:00,Nagpur,FastEx,12/18/2025 0:00,12/21/2025 0:00,Cancelled
O1223,C145,11/22/2025 0:00,Mumbai,QuickShip,11/26/2025 0:00,11/30/2025 0:00,RTO
O1224,C379,12/11/2025 0:00,Indore,FastEx,12/14/2025 0:00,12/17/2025 0:00,Delivered
O1225,C345,12/7/2025 0:00,Pune,QuickShip,12/9/2025 0:00,12/11/2025 0:00,Delivered
O1226,C28,10/28/2025 0:00,Indore,FastEx,11/1/2025 0:00,11/4/2025 0:00,Delivered
O1227,C66,12/14/2025 0:00,Pune,QuickShip,12/18/2025 0:00,12/20/2025 0:00,Delivered
O1228,C163,12/4/2025 0:00,Nagpur,ShipNow,12/6/2025 0:00,12/6/2025 0:00,Delivered
O1229,C229,11/18/2025 0:00,Pune,FastEx,11/20/2025 0:00,11/20/2025 0:00,Cancelled
O1230,C261,11/16/2025 0:00,Mumbai,FastEx,11/19/2025 0:00,11/19/2025 0:00,Cancelled
O1231,C164,11/21/2025 0:00,Indore,FastEx,11/25/2025 0:00,11/27/2025 0:00,Delivered
O1232,C301,12/27/2025 0:00,Pune,ShipNow,12/30/2025 0:00,12/30/2025 0:00,Delivered
O1233,C303,11/23/2025 0:00,Indore,QuickShip,11/26/2025 0:00,11/29/2025 0:00,Delivered
O1234,C287,11/29/2025 0:00,Nagpur,QuickShip,12/2/2025 0:00,12/3/2025 0:00,Delivered
O1235,C395,11/26/2025 0:00,Nagpur,FastEx,11/28/2025 0:00,11/30/2025 0:00,Delivered
O1236,C10,11/16/2025 0:00,Mumbai,QuickShip,11/19/2025 0:00,11/22/2025 0:00,Delivered
O1237,C195,10/31/2025 0:00,Nagpur,ShipNow,11/2/2025 0:00,11/3/2025 0:00,Delivered
O1238,C118,11/15/2025 0:00,Pune,ShipNow,11/17/2025 0:00,11/17/2025 0:00,Delivered
O1239,C270,10/26/2025 0:00,Nagpur,QuickShip,10/29/2025 0:00,11/2/2025 0:00,RTO
O1240,C80,10/5/2025 0:00,Mumbai,FastEx,10/8/2025 0:00,10/10/2025 0:00,Delivered
O1241,C93,12/23/2025 0:00,Indore,FastEx,12/27/2025 0:00,12/29/2025 0:00,Delivered
O1242,C266,11/21/2025 0:00,Indore,FastEx,11/24/2025 0:00,11/25/2025 0:00,Delivered
O1243,C332,12/14/2025 0:00,Nagpur,FastEx,12/18/2025 0:00,12/20/2025 0:00,Cancelled
O1244,C350,11/23/2025 0:00,Pune,FastEx,11/26/2025 0:00,11/28/2025 0:00,Delivered
O1245,C361,11/2/2025 0:00,Mumbai,FastEx,11/5/2025 0:00,11/7/2025 0:00,Delivered
O1246,C257,11/19/2025 0:00,Pune,FastEx,11/22/2025 0:00,11/22/2025 0:00,Cancelled
O1247,C133,11/7/2025 0:00,Mumbai,ShipNow,11/10/2025 0:00,11/10/2025 0:00,Delivered
O1248,C276,10/27/2025 0:00,Nagpur,QuickShip,10/31/2025 0:00,11/5/2025 0:00,RTO
O1249,C264,10/15/2025 0:00,Mumbai,ShipNow,10/19/2025 0:00,10/19/2025 0:00,Delivered
O1250,C171,11/30/2025 0:00,Mumbai,QuickShip,12/3/2025 0:00,12/6/2025 0:00,Delivered
O1251,C1,10/21/2025 0:00,Nagpur,FastEx,10/24/2025 0:00,10/26/2025 0:00,Delivered
O1252,C313,11/15/2025 0:00,Pune,QuickShip,11/19/2025 0:00,11/21/2025 0:00,Delivered
O1253,C64,12/8/2025 0:00,Nagpur,FastEx,12/10/2025 0:00,12/11/2025 0:00,Delivered
O1254,C374,10/6/2025 0:00,Mumbai,QuickShip,10/8/2025 0:00,10/11/2025 0:00,Delivered
O1255,C284,11/7/2025 0:00,Nagpur,FastEx,11/9/2025 0:00,11/9/2025 0:00,Delivered
O1256,C121,12/1/2025 0:00,Mumbai,ShipNow,12/5/2025 0:00,12/7/2025 0:00,Delivered
O1257,C107,12/25/2025 0:00,Nagpur,FastEx,12/29/2025 0:00,12/29/2025 0:00,Delivered
O1258,C175,12/1/2025 0:00,Indore,FastEx,12/3/2025 0:00,12/4/2025 0:00,Delivered
O1259,C204,12/21/2025 0:00,Indore,ShipNow,12/23/2025 0:00,12/26/2025 0:00,Delivered
O1260,C165,12/17/2025 0:00,Nagpur,FastEx,12/20/2025 0:00,12/22/2025 0:00,Delivered
O1261,C305,12/13/2025 0:00,Pune,QuickShip,12/17/2025 0:00,12/20/2025 0:00,Delivered
O1262,C120,11/15/2025 0:00,Mumbai,QuickShip,11/19/2025 0:00,11/21/2025 0:00,Delivered
O1263,C44,10/13/2025 0:00,Indore,ShipNow,10/15/2025 0:00,10/17/2025 0:00,Delivered
O1264,C312,10/3/2025 0:00,Pune,ShipNow,10/5/2025 0:00,10/5/2025 0:00,Delivered
O1265,C156,10/6/2025 0:00,Mumbai,ShipNow,10/10/2025 0:00,10/12/2025 0:00,Delivered
O1266,C367,10/8/2025 0:00,Indore,FastEx,10/11/2025 0:00,10/14/2025 0:00,Delivered
O1267,C207,11/13/2025 0:00,Indore,ShipNow,11/15/2025 0:00,11/18/2025 0:00,Delivered
O1268,C390,11/2/2025 0:00,Nagpur,QuickShip,11/6/2025 0:00,11/9/2025 0:00,Delivered
O1269,C108,12/20/2025 0:00,Mumbai,QuickShip,12/24/2025 0:00,12/28/2025 0:00,RTO
O1270,C251,12/14/2025 0:00,Pune,FastEx,12/17/2025 0:00,12/18/2025 0:00,Delivered
O1271,C370,12/16/2025 0:00,Pune,QuickShip,12/19/2025 0:00,12/23/2025 0:00,RTO
